DR57 open,"DR57,OPEN",J10 焊錫不良導致缺筆畫,J10 焊錫不良導致筆劃
DR57維修飛件,DR57維修飛件,J10外力損壞斷線,J10外力損壞斷線
DR58 open，IGBT UV對N擊穿,"DR58,OPEN,IGBT,UV對N擊穿",J10脫落，U43擊穿,"J10脫落,U43擊穿"
DR58/DR42炸，DD22擊穿，IGBT炸，軟起電阻燒壞,"DR58,DR42炸,DD22擊穿,IGBT炸,軟起電阻燒毀","J10連同銅箔脫落,七段顯示有被撞的痕跡","J10連同銅箔脫落,7段顯示有被撞的痕跡"
DR58-OPEN，DD22擊穿，IGBT擊穿,"DR58,OPEN,DD22擊穿,IGBT擊穿","J10連同銅箔脫落,七段顯示有被撞壓的痕跡，USB口變形","J10連同銅箔脫落,7段顯示有被撞的痕跡,USB口變形"
"DR58電阻炸、IGBT擊穿、DD22,DD23整流擊穿","DR58電阻炸,IGBT擊穿,DD22,DD23整流擊穿",J10端子16PIN漏焊,J10端子16PIN漏焊
DR58電阻炸、IGBT擊穿、DD22整流擊穿,"DR58電阻炸,IGBT擊穿,DD22整流擊穿",J10槽內有異物,J10槽內異物
"DR58電阻炸、IGBT擊穿、DD22整流擊穿、DR37,DD14,DZD3,DC41損壞","DR58電阻炸,IGBT擊穿,DD22整流擊穿,DR37,DD14,DZD3,DC41損壞",J10槽內錫渣,J10槽內錫渣
"DR58電阻炸、IGBT擊穿、DU2,DU5短路","DR58電阻炸,IGBT擊穿,DU2,DU5 SHORT",J10錫渣短路,J10錫渣SHORT
"DR58和DR45炸,軟起電阻DR28燒,IGBT炸","DR58和DR45炸,軟起電阻DR28燒毀,IGBT炸",J11pin2下陷,J11PIN2下陷
DR58阻抗值變大，本體存在跳火痕跡，IGBT UVW對N short，剎車晶體C-E量測219kohm，異常正常應為Mohm，軟啟電阻燒壞，relay受熱外殼熱熔,"DR58阻抗值變大,本體存在跳火痕跡,IGBT,UVW對N,SHORT,剎車晶體C-E量測219kohm,異常正常應為Mohm,軟啟電阻燒毀,relay受熱外殼熱熔",J1處銅箔燒碳化,J1處銅箔燒碳化
DR58阻抗值變大，本體存在跳火痕跡；IGBT UVW對N short；銅箔翹起,"DR58阻抗值變大,本體存在跳火痕跡,IGBT,UVW對N,SHORT,銅箔翹起",J5粘膠,J5粘膠
DR58炸,DR58炸,J6 Pin2(DGND)與U21 Pin5(DGND)之間Open,J6 PIN2(DGND)與U21 PIN5(DGND)之間OPEN
DR58炸，DC45燒，IGBT炸，整流子DD22擊穿，DU2，DU5擊穿,"DR58炸,DC45燒毀,IGBT炸,整流子DD22擊穿,DU2,DU5擊穿",J6 Pin2無線尾,J6 PIN2無線尾
DR58炸，DQ2擊穿，DR66燒，IGBT炸，DU2、DU5、DZD9擊穿,"DR58炸,DQ2擊穿,DR66燒毀,IGBT炸,DU2,DU5,DZD9擊穿",J610 pin13和pin15錫短,"J610 PIN13,PIN15錫短"
DR58炸，DR28燒，IGBT炸,"DR58炸,DR28燒毀,IGBT炸",J610 pin腳連錫,J610 PIN腳連錫
DR58炸，DR300、DR37燒，DQ2擊穿，軟起DR28燒，Relay不吸合，IGBT炸，DU2、DU5、DZD9擊穿,"DR58炸,DR300,DR37燒毀,DQ2擊穿,軟起DR28燒毀,Relay不吸合,IGBT炸,DU2,DU5,DZD9擊穿",J610連錫,J610連錫
DR58炸，DR300、DR37燒，DQ2擊穿，軟起DR58燒，P線燒，Relay不吸合，IGBT炸、DU2和DZD9擊穿,"DR58炸,DR300,DR37燒毀,DQ2擊穿,軟起DR58燒毀,P綫燒毀,Relay不吸合,IGBT炸,DU2和DZD9擊穿",J610無線尾,J610無線尾
DR58炸，DR300、DR37燒，IGBT炸，DU2擊穿,"DR58炸,DR300,DR37燒毀,IGBT炸,DU2擊穿",J610損壞,J610損壞
DR58炸，DR300、DR57、DC64燒，IGBT炸，DU2和DU5擊穿，DR49燒,"DR58炸,DR300,DR57,DC64燒毀,IGBT炸,DU2和DU5擊穿,DR49燒毀",J610端口不良,J610端口不良
DR58炸，DR300燒，IGBT炸，DU2、DU5和DZD9擊穿,"DR58炸,DR300燒毀,IGBT炸,DU2,DU5和DZD9擊穿",J610銅箔損壞,J610銅箔損壞
DR58炸，DR300燒，IGBT炸，DU2和DU5擊穿,"DR58炸,DR300燒毀,IGBT炸,DU2和DU5擊穿",J610錫短,J610錫短
DR58炸，DR57和DC64燒，IGBT炸，DU2和DZD9擊穿,"DR58炸,DR57和DC64燒毀,IGBT炸,DU2和DZD9擊穿",J6焊錫不良,J6焊錫不良
DR58炸，IGBTCOM對PIN11/12/14/15/16/17/21短路，PN對VW短路,"DR58炸,IGBTCOM對PIN11,12,14,15,16,17,21SHORT,PN對VW SHORT",J6傾斜,J6傾斜
DR58炸，IGBT擊穿,"DR58炸,IGBT擊穿",J6端子CN2口開裂,J6端子CN2口開裂
DR58炸，IGBT擊穿，DZD6擊穿，整流子DD22擊穿，附近銅箔燒斷,"DR58炸,IGBT擊穿,DZD6擊穿,整流子DD22擊穿,附近銅箔燒毀斷",J6撞壞,J6撞壞
DR58炸，IGBT擊穿，軟起電阻炸,"DR58炸,IGBT擊穿,軟起電阻炸",L1 L2/USB上電面板一直閃爍顯示Read only,"L1,L2,USB上電面板一直閃爍顯示Read only"
DR58炸，IGBT擊穿，整流子擊穿,"DR58炸,IGBT擊穿,整流子擊穿",L1、L2輸入過壓,"L1,L2輸入過壓"
DR58炸，IGBT擊穿，整流子打火,"DR58炸,IGBT擊穿,整流子打火",L1C相端子螺絲損壞,L1C端子螺絲損壞
DR58炸、IGBT炸,"DR58炸,IGBT炸",L1c漏焊,L1C漏焊
DR58炸，IGBT炸，,"DR58炸,IGBT炸,",L1c端子內部螺紋損壞,LC端子內部螺紋損壞
DR58炸，IGBT炸，DD22/DD23擊穿,"DR58炸,IGBT炸,DD22,DD23擊穿",L1C端子螺絲損壞,L1C端子螺絲損壞
"DR58炸，IGBT炸，DD22/DD23擊穿,DU2/DU5擊穿","DR58炸,IGBT炸,DD22,DD23擊穿,DU2,DU5擊穿",L1L2上電面板無顯示,L1L2上電面板無顯示
DR58炸，IGBT炸，DD22擊穿,"DR58炸,IGBT炸,DD22擊穿",L1相端子螺絲損壞,L1端子螺絲損壞
DR58炸，IGBT炸，DR28燒,"DR58炸,IGBT炸,DR28燒毀",L2c包焊,L2C包焊
DR58炸，IGBT炸，DR28燒壞,"DR58炸,IGBT炸,DR28燒毀",L2c相端子螺絲損壞,L2C端子螺絲損壞
DR58炸，IGBT炸，DU2擊穿,"DR58炸,IGBT炸,DU2擊穿",L2c端子內部螺紋損壞,L2C端子內部螺紋損壞
DR58炸，IGBT炸，DU2擊穿，DR300、DR57、DC64也有燒壞,"DR58炸,IGBT炸,DU2擊穿,DR300,DR57,DC64也有燒毀",L2C端子螺母滑絲,L2C端子螺母滑絲
DR58炸，IGBT炸，DU5擊穿，DU2擊穿,"DR58炸,IGBT炸,DU5擊穿,DU2擊穿",L2C端子螺絲無法旋入旋出,L2C端子螺絲無法旋入旋出
DR58炸，IGBT炸，DU5燒,"DR58炸,IGBT炸,DU5燒毀",L2C螺絲受外力損壞,L2C螺絲受外力損壞
"DR58炸，IGBT炸，整流子DD22,DD23擊穿，DD22PIN與HSK之間跳火","DR58炸,IGBT炸,整流子DD22,DD23擊穿,DD22PIN與HSK之間跳火",L2相端子螺絲損壞,L2端子螺絲損壞
DR58炸，IGBT炸，整流子DD22擊穿,"DR58炸,IGBT炸,整流子DD22擊穿",L2端子螺絲卡死損壞,L2端子螺絲損壞
DR58炸，IGBT炸，整流子DD23、DD22擊穿，DU2擊穿,"DR58炸,IGBT炸,整流子DD23,DD22擊穿,DU2擊穿",L42電感損壞,L42電感損壞
"DR58炸，IGBT炸,整流子擊穿","DR58炸,IGBT炸,整流子擊穿",L611線圈斷,L611線圈斷
DR58炸，IGBT損壞，與整流子相連銅箔熔斷,"DR58炸,IGBT損壞,與整流子相連銅箔熔斷",L612損壞,L612損壞
DR58炸，IGBT損壞，整流子擊穿,"DR58炸,IGBT損壞,整流子擊穿",MODE、DOWN、SET、SHIFT按鍵缺失,"MODE,DOWN,SET,SHIFT按鍵缺失"
"DR58炸,軟起電阻DR28過熱，IGBT P對UVW open，N對UVW短路，控制側壞","DR58炸,軟起電阻DR28過熱,IGBT,P對UVW,OPEN,N對UVW SHORT,控制側壞",mode按鍵損毀,MODE按鍵損毀
DR58炸，整流子擊穿，IGBT炸裂,"DR58炸,整流子擊穿,IGBT炸",Mode按鍵損壞,MODE按鍵損毀
DR58炸，整流子擊穿，IGBT損壞,"DR58炸,整流子擊穿,IGBT損壞",MODE鍵缺失,MODE按鍵缺失
DR58炸、DR300燒、IGBT炸、DU2和DU5擊穿,"DR58炸,DR300燒毀,IGBT炸,DU2和DU5擊穿",MODE鍵脫落,MODE按鍵缺失
DR58炸、DR300燒壞、IGBT炸、DU2擊穿,"DR58炸,DR300燒毀,IGBT炸,DU2擊穿",MODE鍵損壞,MODE按鍵損毀
DR58炸、IGBT擊穿,"DR58炸,IGBT擊穿",mode鍵損壞，R相端子螺絲損壞,"MODE按鍵損壞,R相端子螺絲損壞"
DR58炸、IGBT擊穿、DD22擊穿、DR300燒壞,"DR58炸,IGBT擊穿,DD22擊穿,DR300燒毀",MODE鍵損壞掉落,MODE按鍵損毀
DR58炸、IGBT擊穿、DPH2燒,"DR58炸,IGBT擊穿,DPH2燒毀",MODE鍵斷,MODE按鍵斷裂
"DR58炸、IGBT擊穿、DR37,DR41燒、DD22,DD23整流子擊穿、","DR58炸,IGBT擊穿,DR37,DR41燒毀,DD22,DD23整流子擊穿,","MODE鍵斷,SHIFT按鍵斷","MODE按鍵斷裂,SHIFT按鍵斷裂"
DR58炸、IGBT擊穿、整流子擊穿,"DR58炸,IGBT擊穿,整流子擊穿",,
DR58炸、IGBT擊穿、整流子擊穿、RS相銅箔炸、DR24燒,"DR58炸,IGBT擊穿,整流子擊穿,RS相銅箔炸,DR24燒毀","N-C-D之間打火，IGBT擊穿，DD22擊穿，回生電阻OPEN,DRLY1短路","N-C-D之間打火,IGBT擊穿,DD22擊穿,回生電阻OPEN,DRLY1 SHORT"
DR58炸、IGBT擊穿、整流子擊穿、剎車晶體擊穿,"DR58炸,IGBT擊穿,整流子擊穿,剎車晶體擊穿",NDF,NDF
DR58炸、IGBT炸,"DR58炸,IGBT炸",No Defect Found,No Defect Found
DR58炸、IGBT炸、DQ2擊穿,"DR58炸,IGBT炸,DQ2擊穿",N對RS短路,N對RS SHORT
DR58炸、IGBT炸、DU2擊穿,"DR58炸,IGBT炸,DU2擊穿",OA/OB/OZ對GND阻抗異常,"OA,OB,OZ對GND阻抗異常"
DR58炸、IGBT炸、DU2擊穿、DR300燒、DD22擊穿,"DR58炸,IGBT炸,DU2擊穿,DR300燒毀,DD22擊穿",OAOBOZ波形正常,"OA,OB,OZ波形正常"
DR58炸、整流子擊穿、IGBT擊穿、銅箔炸，5VD_GD短路、L1L2上電無顯示,"DR58炸,整流子擊穿,IGBT擊穿,銅箔炸,5VD_GD SHORT,L1L2上電無顯示",OAOBOZ信號無輸出,"OA,OB,OZ信號無輸出"
DR58炸裂，IGBT擊穿,"DR58炸,IGBT擊穿",OAOBOZ無輸出,"OA,OB,OZ信號無輸出"
DR58炸裂，IGBT炸，DC54與V相端子跳火,"DR58炸,IGBT炸,DC54與V相端子跳火",P1-01參數設置錯誤,P1-01參數設置異常
DR58炸裂，IGBT炸裂,"DR58炸,IGBT炸",P1-37參數設置異常,P1-37參數設置異常
DR58炸裂，IGBT炸裂，DD22擊穿,"DR58炸,IGBT炸,DD22擊穿",PCB孔徑不符規格，插件難插導致容易折腳,"PCB孔徑不符規格,插件難插導致容易折腳"
DR58炸裂，IGBT炸裂，DD23 DD22 擊穿,"DR58炸,IGBT炸,DD23,DD22,擊穿",PH20/PH21為W1934週TLP2366批量品質問題光耦,"PH20,PH21為W1934週TLP2366批量品質問題光耦"
DR58炸裂，IGBT炸裂，DD23 T處銅箔熔斷，T對P擊穿，DD22 RS對N擊穿,"DR58炸,IGBT炸,DD23,T處銅箔熔斷,T對P擊穿,DD22,RS對N擊穿",PIN30 外漏,PIN30 外漏
"DR58炸裂，IGBT炸裂，DU2,DU5擊穿","DR58炸,IGBT炸,DU2,DU5擊穿",Pluse Output電路接線異常,PULSE OUTPUT電路接線異常
DR58炸裂，IGBT炸裂，pin腳有打火痕跡,"DR58炸,IGBT炸,PIN腳有打火痕跡",PN對R OPEN.N對T短路,PN對R OPEN.N對TSHORT
DR58炸裂，IGBT炸裂，VW對PE擊穿，VW之間擊穿,"DR58炸,IGBT炸,VW對PE擊穿,VW之間擊穿",PULSE INPUT電路限流電阻燒,PULSE INPUT電路限流電阻燒
"DR58炸裂，整流子DD23,DD22擊穿，IGBT 炸裂","DR58炸,整流子DD23,DD22擊穿,IGBT,炸",Pulse Input電路接線異常,PULSE INPUT電路接線異常
DR58損壞，IGBT VW對P擊穿,"DR58損壞,IGBT,VW對P擊穿","pulse output電路U25燒壞，R205阻值變大,電源系統全部擊穿","PULSE OUTPUT電路U25燒毀,R205阻值變大,電源系統全部擊穿"
DR58損壞，IGBT V下橋擊穿UW上橋擊穿,"DR58損壞,IGBT,V下橋擊穿UW上橋擊穿",PULSE功能測試不過,PULSE功能測試不過
DR58損壞，IGBT 炸裂,"DR58損壞,IGBT,炸裂",pulse輸入伺服無動作,PULSE輸入伺服無動作
DR58損壞；IGBT模塊U相上橋直通，UVW下橋直通,"DR58損壞,IGBT模塊U相上橋直通,UVW下橋直通",P相端子螺絲損壞,P端子_螺絲損毀
DR58燒，DD22擊穿，IGBT擊穿,"DR58燒毀,DD22擊穿,IGBT擊穿",P對HSK低阻抗30.8Ω，N對HSK130.9Ω,"P對HSK低阻抗30.8Ω,N對HSK130.9Ω"
"DR58燒壞，DR1 OPEN,R通道銅箔熔斷，IGBT銅底板燒穿，DD22，DD23擊穿","DR58燒毀,DR1,OPEN,R通道銅箔熔斷,IGBT銅底板燒毀穿,DD22,DD23擊穿",P對RS open，對T短路，N對RS,"P對RS OPEN,對TSHORT,N對RS"
DR58燒壞，IGBT擊穿,"DR58燒毀,IGBT擊穿",P對RS短路,P對RS SHORT
DR58燒毀，IGBT PIN腳熔斷,"DR58燒毀,IGBT,PIN腳熔斷",P對SUVW短路，N對R短路,"P對SUVW SHORT,N對R SHORT"
DR58燒毀，附近銅箔損壞，IGBT炸，DQ2擊穿，DD22和DD23擊穿,"DR58燒毀,附近銅箔損壞,IGBT炸,DQ2擊穿,DD22和DD23擊穿","P對UVW open,N對RS 短路，對UVWopen","P對UVW OPEN,N對RS SHORT,對UVWOPEN"
DR58燒毀，附近銅箔翹皮，IGBT炸，DQ2擊穿，MODE鍵斷裂,"DR58燒毀,附近銅箔翹皮,IGBT炸,DQ2擊穿,MODE鍵斷裂",P對UVW open，N對UW open，對V短路,"P對UVW OPEN,N對UW OPEN,對V SHORT"
DRLY2處錫渣短路,DRLY2處錫渣SHORT,P對UW open，N對W open,"P對UW OPEN,N對W OPEN"
DSP、L1、軟起電阻燒壞，剎車電阻開路,"DSP,L1,軟起電阻燒毀,剎車電阻開路",P對U短路，N對UVW open,"P對U SHORT,N對UVW OPEN"
DSP污染,DSP污染,P對U短路，N對VW open,"P對U SHORT,N對VW OPEN"
DSP問題，DSP_CLK腳位低阻抗,"DSP問題,DSP_CLK腳位低阻抗",P對U短路IGBT損壞,P對U SHORTIGBT損壞
DSP材料不良DSP_CLK腳位阻抗變異,DSP材料不良DSP_CLK腳位阻抗變異,P對V open，N對UW短路,"P對V OPEN,N對UW SHORT"
DSP材料不良產線維修未攔截，二次流出 ,"DSP材料不良産綫維修未攔截,二次流出",P對V短路,P對V SHORT
DSP燒壞,DSP燒毀,P對WU pin腳跳火,P對WU PIN腳跳火
DSP燒壞、U24燒壞,"DSP燒毀,U24燒毀",P對W相Short,P對W SHORT
DSP短路,DSP SHORT,P對W相特性Short,P對W SHORT
DSP黑屏問題,DSP黑屏問題,P對W短路,P對W SHORT
DT1 pin4與PIN5之間open，DU2 Vout與GND擊穿,"DT1,PIN4與PIN5之間OPEN,DU2,Vout與GND擊穿",Q12-CE擊穿,Q12-CE擊穿
"DT1變壓器鐵屑侵入,PIN1,PIN2,PIN3短路造成無顯示","DT1變壓器鐵屑侵入,PIN1,PIN2,PIN3 SHORT造成無顯示",Q12阻值異常,Q12阻值異常
DT1底部夾線頭打火,DT1底部夾線頭打火,Q12軟擊穿,Q12軟擊穿
DTB1（NUVW）端子粘膠，DR28燒，IGBT單體量測PN對VW短路，控制側損壞,"DTB1（NUVW）端子粘膠,DR28燒,IGBT單體量測PN對VW SHORT,控制側損壞",Q12短路,Q1 SHORT
DTB1漏焊,DTB1漏焊,Q12損壞,Q12損壞
DU1擊穿，DT1底部打火,"DU1擊穿,DT1底部打火",Q12擊穿,Q12擊穿
DU1本體炸裂，導熱Rubber上有異物,"DU1本體炸裂,導熱Rubber上有異物",Q16擊穿,Q16擊穿
DU1損毀,DU1損毀,Q9 碎件,Q9 碎件
DU2存在過熱痕跡，Vin與GND之間擊穿；S相銅箔過熱翹起，但整流子無損壞；DC64處銅箔熔斷；IGBT擊穿與HSK之間跳火,"DU2存在過熱痕跡,Vin與GND之間擊穿,S相銅箔過熱翹起,但整流子無損壞,DC64處銅箔熔斷,IGBT擊穿與HSK之間跳火","R,L1L2相端子螺絲損壞","R,L1L2相端子螺絲損壞"
Dvar1炸裂，DC3鼓包，DR28炸，DC52鼓包,"Dvar1炸裂,DC3鼓包,DR28炸,DC52鼓包",R，S相端子螺絲損壞,"R,S端子_螺絲損壞"
DVAR1燒壞,DVAR1燒毀,"R,S相端子螺絲損壞","R,S端子_螺絲損壞"
DZ20過熱,DZ20過熱,R，S端子螺絲損壞,"R,S端子_螺絲損壞"
DZD13 diode反向漏電,"DZD13,diode反向漏電",R、S、L1相端子螺絲損壞,"R,S,L1端子_螺絲損壞"
DZD3異常,DZD3異常,R、S、T、L1上電端子pin腳無線尾,"R,S,T,L1上電端子PIN腳無綫尾"
DZD5擊穿,DZD5擊穿,R/L1相端子螺絲損壞,R/L1端子_螺絲損壞
DZD6燒,DZD6燒毀,R118被撞件碎裂,R118被撞件碎裂
DZD7擊穿,DZD7擊穿,R15、R222、R201燒,"R15,R222,R201燒"
DZD9擊穿,DZD9擊穿,R15、R222、R76燒，D13過熱,"R15,R222,R76燒,D13過熱"
DZD9異常發熱，量測兩端電壓為7.5V（正常為15V）,"DZD9異常發熱,量測兩端電壓爲7.5V（正常爲15V）",R160燒,R160燒毀
E03報警,E03報警,R160燒、PH4 Open,"R160燒毀,PH4 OPEN"
Encoder ground trace熔斷,"Encoder,ground,trace熔斷",R160燒、PH5 pin1熔斷、PH4 Open,"R160燒毀,PH5 PIN1熔斷,PH4 OPEN"
ER061電池欠壓,ER061電池欠壓,R160燒壞、C140、R153損壞,"R160燒毀,C140,R153損毀"
ETHERCAT ID錯誤問題,"ETHERCAT,ID錯誤問題",R188虛焊,R188虛焊
ETHERCAT通訊異常,ETHERCAT通訊異常,R218接觸不良,R218接觸不良
g34故障,g34故障,R218焊錫不良,R218焊錫不良
GBT PIN腳上有一根導電的金屬絲,"GBT,PIN腳上有一根導電的金屬絲",R23焊錫不良,R23焊錫不良
HSK內卡螺絲,HSK內卡螺絲,R250焊錫異常,R250焊錫異常
HSK安裝腳斷,HSK安裝腳斷,"R252,R253，R254,R255燒件","R252,R253,R254,R255燒件"
HSK底座缺角,HSK底座缺角,"R252,R253燒件","R252,R253燒毀"
IGBT +15V擊穿,"IGBT,+15V擊穿","R252,R253燒燬","R252,R253燒毀"
IGBT 16Pin 漏焊,"IGBT,16PIN漏焊",R252、R253、R254、R255燒,"R252,R253,R254,R255燒毀"
IGBT 16pin(COM)對8pin(VCCH) 擊穿,"IGBT,16PIN(COM)對8PIN(VCCH),擊穿",R252、R253、R254、R255燒毀,"R252,R253,R254,R255燒毀"
IGBT com腳打火，銅箔燒壞,"IGBT,com腳打火,銅箔燒壞",R252、R253、R254、R255燒碳化,"R252,R253,R254,R255燒碳化"
IGBT N PIN腳漏焊,"IGBT,N,PIN腳漏焊",R252、R253、R254、R255燒壞,"R252,R253,R254,R255燒毀"
IGBT N對U短路,"IGBT,N對U SHORT",R252、R253、R255燒,"R252,R253,R255燒毀"
IGBT PIN11-PIN12金屬屑短路,"IGBT,PIN11,PIN12金屬屑SHORT",R252、R253損壞,"R252,R253損壞"
"IGBT PIN12,PIN13錫短，導致電壓偵測異常，伺服上電報警AL09F","IGBT,PIN12,PIN13錫短,導致電壓偵測異常,伺服上電報警AL09F",R252、R253燒,"R252,R253燒毀"
IGBT PIN12-13之間夾錫渣,"IGBT,PIN12~13之間夾錫渣",R252、R253燒毀,"R252,R253燒毀"
IGBT pin13~19漏焊,"IGBT,PIN13~19漏焊",R252、R253燒碳化,"R252,R253燒碳化"
IGBT pin13~21漏焊,"IGBT,PIN13~21漏焊",R252、R253燒壞,"R252,R253燒毀"
IGBT Pin19擊穿,"IGBT,PIN19擊穿",R252/253/254/255燒毀,"R252,253,254,255燒毀"
IGBT PIN19漏焊，IGBT 19PIN與OC偵測相關，觸發OC動作,"IGBT,PIN19漏焊,IGBT,19PIN與OC偵測相關,觸發OC動作",R252/R253/R254/R255電阻燒壞,"R252,R253,R254,R255電阻燒毀"
IGBT pin20~21漏焊,"IGBT,PIN20~21漏焊",R252/R253限流電阻燒壞,"R252,R253限流電阻燒毀"
IGBT pin3和pin5漏焊,"IGBT,PIN3和PIN5漏焊",R252和R253燒毀,"R252,R253燒毀"
IGBT Pin3斷,"IGBT,PIN3斷",R254、R255、R252、R253電阻燒壞,"R254,R255,R252,R253電阻燒毀"
IGBT PIN3腳漏焊,"IGBT,PIN3漏焊",R254、R255燒毀,"R254,R255燒毀"
IGBT PIN3漏焊,"IGBT,PIN3漏焊",R254、R255燒壞,"R254,R255燒毀"
IGBT pin腳上有錫渣,"IGBT,PIN腳上有錫渣",R254/R255電阻過熱,"R254,R255電阻過熱"
IGBT PIN腳與底部有金屬導電異物,"IGBT,PIN腳與底部有金屬導電異物",R254/R255電阻燒壞,"R254,R255電阻燒毀"
IGBT PIN腳鐵屑污染,"IGBT,PIN腳鐵屑污染",R255燒毀,R255燒毀
IGBT PIN腳漏焊,"IGBT,PIN腳漏焊",R383一端拒焊,R383一端拒焊
IGBT P對U open，控制側損壞,"IGBT,P對U,OPEN,控制側損壞",R620虛焊,R620虛焊
IGBT P對UV相擊穿 DR58炸,"IGBT,P對UV相擊穿,DR58炸",reset重啓,reset重啓
IGBT P對U短路,"IGBT,P對U SHORT",RJ45端口異常,RJ45端口異常
IGBT P點打火,"IGBT,P點打火",RS485通訊不上,RS485通訊不上
IGBT P點打火，對Uopen，控制側損壞,"IGBT,P點打火,對UOPEN,控制側損壞",RST輸入端銅箔翹皮，整流子擊穿,"RST輸入端銅箔翹皮,整流子擊穿"
IGBT UVW上下橋擊穿,"IGBT,UVW上下橋擊穿",RS相端子螺絲損壞,RS相端子螺絲損壞
"IGBT UVW上橋OPEN,下橋擊穿，整流子RS對N 擊穿，T腳燒斷，DR58炸","IGBT,UVW上橋OPEN,下橋擊穿,整流子RS對N,擊穿,T腳燒斷,DR58炸",RS相銅箔炸斷，整流子擊穿,"RS相銅箔炸斷,整流子擊穿"
IGBT UVW上橋擊穿,"IGBT,UVW上橋擊穿",RS相銅箔斷，DD22擊穿,"RS相銅箔斷,DD22擊穿"
IGBT UVW上橋擊穿，W下橋open，整流子RS對P擊穿，DR58炸,"IGBT,UVW上橋擊穿,W下橋OPEN,整流子RS對P擊穿,DR58炸",RS銅箔熔斷、DQ2，DD22擊穿,"RS銅箔熔斷,DQ2,DD22擊穿"
IGBT UVW下橋擊穿,"IGBT,UVW下橋擊穿",RS銅箔斷，DD22擊穿，IGBT炸,"RS銅箔斷,DD22擊穿,IGBT炸"
IGBT UVW下橋擊穿，UW上橋擊，V上橋開路,"IGBT,UVW下橋擊穿,UW上橋擊,V上橋開路",RT相銅箔被燒斷,RT相銅箔被燒斷
IGBT UV上下橋擊穿,"IGBT,UV上下橋擊穿",R相欠相，DD19反向,"R相欠相,DD19反向"
IGBT UV上下臂擊穿，DR28損壞,"IGBT,UV上下臂擊穿,DR28損壞",R相端子墊片翹起,R相端子墊片翹起
IGBT UV上橋擊穿、DQ2擊穿，DR28燒，剎車電阻開路,"IGBT,UV上橋擊穿,DQ2擊穿,DR28燒,剎車電阻開路",R相端子螺絲孔牙紋損壞,R相端子螺絲孔牙紋損壞
IGBT UV對P短路,"IGBT,UV對P SHORT",R相端子螺絲卡死,R相端子螺絲卡死
IGBT UV對P短路，UW對N短路,"IGBT,UV對P SHORT,UW對N SHORT",R相端子螺絲損壞,R相端子螺絲損壞
IGBT UV相下橋擊穿 DR58炸,"IGBT,UV相下橋擊穿,DR58炸",R相端子螺絲損壞，MODE鍵掉落,"R相端子螺絲損壞,MODE鍵掉落"
IGBT UW上下橋擊穿,"IGBT,UW上下橋擊穿",R相端子螺絲損壞，MODE鍵掉落，端子蓋一端脫落,"R相端子螺絲損壞,MODE鍵掉落,端子蓋一端脫落"
IGBT UW上下橋擊穿，V上橋擊,"IGBT,UW上下橋擊穿,V上橋擊穿",R相銅箔炸裂，整流子處散熱片有打火痕跡,"R相銅箔炸裂,整流子處散熱片有打火痕跡"
IGBT UW上橋擊穿,"IGBT,UW上橋擊穿",R相銅箔炸斷，DD22擊穿,"R相銅箔炸斷,DD22擊穿"
IGBT UW對P擊穿，整流子RS對P擊穿,"IGBT,UW對P擊穿,整流子RS對P擊穿",R相銅箔斷，DD22擊穿,"R相銅箔斷,DD22擊穿"
IGBT U上橋擊穿,"IGBT,U上橋擊穿",R相銅箔斷，DR28燒壞，IGBT pin腳打火，本體炸裂，DD22擊穿，5VD_GD短路,"R相銅箔斷,DR28燒毀,IGBT PIN腳打火,本體炸裂,DD22擊穿,5VD_GD短路"
IGBT U上橋擊穿，DQ2擊穿，回生電阻open,"IGBT,U上橋擊穿,DQ2擊穿,回生電阻OPEN",R相銅箔斷，DR45炸，DR58燒壞，IGBT炸,"R相銅箔斷,DR45炸,DR58燒毀,IGBT炸"
IGBT U上橋擊穿，DR28燒開路,"IGBT,U上橋擊穿,DR28燒開路",R相輸入端到Varistor的銅箔翹皮，整流子DD22、DD23擊穿，軟起電阻DR28燒，IGBT炸,"R相輸入端到Varistor的銅箔翹皮,整流子DD22,DD23擊穿,軟起電阻DR28燒,IGBT炸"
IGBT U下橋擊穿,"IGBT,U下橋擊穿",R相輸入端到Varistor的銅箔翹皮，整流子DD22擊穿，DR42炸，IGBT炸,"R相輸入端到Varistor的銅箔翹皮,整流子DD22擊穿,DR42炸,IGBT炸"
IGBT U下橋擊穿，PR擊穿，DR58炸,"IGBT,U下橋擊穿,PR擊穿,DR58炸",R相螺絲傾斜,R相螺絲傾斜
IGBT U對P open，銅箔燒壞,"IGBT,U對P,OPEN,銅箔燒壞",R相螺絲損壞,R相螺絲損壞
"IGBT U對P開路,W對P短路","IGBT,U對P開路,W對P SHORT",R相螺絲滑牙,R相螺絲滑牙
IGBT U對P擊穿,"IGBT,U對P擊穿",R端子滑牙,R端子滑牙
IGBT U對P相OPEN,"IGBT,U對P,OPEN",R端子螺母滑絲,R端子螺母滑絲
IGBT U對P短路,"IGBT,U對P SHORT",R端子螺絲損壞,R端子螺絲損壞
IGBT U對P短路，V對N短路,"IGBT,U對P SHORT,V對N SHORT",R端子螺絲滑牙,R端子螺絲滑牙
IGBT U和W上下橋短路,"IGBT,U和W上下橋SHORT",R銅箔炸，整流子DD22打火,"R銅箔炸,整流子DD22打火"
